"","symbol","date"
"19222","AAPL",2019-03-07 16:30:00
"19223","AAPL",2019-03-07 16:35:00
"19224","AAPL",2019-03-07 16:40:00
"19225","AAPL",2019-03-07 16:45:00
"19226","AAPL",2019-03-07 16:50:00
"19227","AAPL",2019-03-07 16:55:00
"19228","AAPL",2019-03-07 17:00:00
"19229","AAPL",2019-03-07 17:05:00
"19230","AAPL",2019-03-07 17:10:00
"19231","AAPL",2019-03-07 17:15:00
"19232","AAPL",2019-03-07 17:20:00
"19233","AAPL",2019-03-07 17:25:00
"19234","AAPL",2019-03-07 17:30:00
"19235","AAPL",2019-03-07 17:35:00
"19236","AAPL",2019-03-07 17:40:00
"19237","AAPL",2019-03-07 17:45:00
"19238","AAPL",2019-03-07 17:50:00
"19239","AAPL",2019-03-07 17:55:00
"19240","AAPL",2019-03-07 18:00:00
"19241","AAPL",2019-03-07 18:05:00
"19242","AAPL",2019-03-07 18:10:00
"19243","AAPL",2019-03-07 18:15:00
"19244","AAPL",2019-03-07 18:20:00
"19245","AAPL",2019-03-07 18:25:00
"19246","AAPL",2019-03-07 18:30:00
"19247","AAPL",2019-03-07 18:35:00
"19248","AAPL",2019-03-07 18:40:00
"19249","AAPL",2019-03-07 18:45:00
"19250","AAPL",2019-03-07 18:50:00
"19251","AAPL",2019-03-07 18:55:00
"19252","AAPL",2019-03-07 19:00:00
"19253","AAPL",2019-03-07 19:05:00
"19254","AAPL",2019-03-07 19:10:00
"19255","AAPL",2019-03-07 19:15:00
"19256","AAPL",2019-03-07 19:20:00
"19257","AAPL",2019-03-07 19:25:00
"19258","AAPL",2019-03-07 19:30:00
"19259","AAPL",2019-03-07 19:35:00
"19260","AAPL",2019-03-07 19:40:00
"19261","AAPL",2019-03-07 19:45:00
"19262","AAPL",2019-03-07 19:50:00
"19263","AAPL",2019-03-07 19:55:00
"19264","AAPL",2019-03-07 20:00:00
"19265","AAPL",2019-03-07 20:05:00
"19266","AAPL",2019-03-07 20:10:00
"19267","AAPL",2019-03-07 20:15:00
"19268","AAPL",2019-03-07 20:20:00
"19269","AAPL",2019-03-07 20:25:00
"19270","AAPL",2019-03-07 20:30:00
"19271","AAPL",2019-03-07 20:35:00
"19272","AAPL",2019-03-07 20:40:00
"19273","AAPL",2019-03-07 20:45:00
"19274","AAPL",2019-03-07 20:50:00
"19275","AAPL",2019-03-07 20:55:00
"19276","AAPL",2019-03-07 21:00:00
"19277","AAPL",2019-03-08 14:30:00
"19278","AAPL",2019-03-08 14:35:00
"19279","AAPL",2019-03-08 14:40:00
"19280","AAPL",2019-03-08 14:45:00
"19281","AAPL",2019-03-08 14:50:00
"19282","AAPL",2019-03-08 14:55:00
"19283","AAPL",2019-03-08 15:00:00
"19284","AAPL",2019-03-08 15:05:00
"19285","AAPL",2019-03-08 15:10:00
"19286","AAPL",2019-03-08 15:15:00
"19287","AAPL",2019-03-08 15:20:00
"19288","AAPL",2019-03-08 15:25:00
"19289","AAPL",2019-03-08 15:30:00
"19290","AAPL",2019-03-08 15:35:00
"19291","AAPL",2019-03-08 15:40:00
"19292","AAPL",2019-03-08 15:45:00
"19293","AAPL",2019-03-08 15:50:00
"19294","AAPL",2019-03-08 15:55:00
"19295","AAPL",2019-03-08 16:00:00
"19296","AAPL",2019-03-08 16:05:00
"19297","AAPL",2019-03-08 16:10:00
"19298","AAPL",2019-03-08 16:15:00
"19299","AAPL",2019-03-08 16:20:00
"19300","AAPL",2019-03-08 16:25:00
"19301","AAPL",2019-03-08 16:30:00
"19302","AAPL",2019-03-08 16:35:00
"19303","AAPL",2019-03-08 16:40:00
"19304","AAPL",2019-03-08 16:45:00
"19305","AAPL",2019-03-08 16:50:00
"19306","AAPL",2019-03-08 16:55:00
"19307","AAPL",2019-03-08 17:00:00
"19308","AAPL",2019-03-08 17:05:00
"19309","AAPL",2019-03-08 17:10:00
"19310","AAPL",2019-03-08 17:15:00
"19311","AAPL",2019-03-08 17:20:00
"19312","AAPL",2019-03-08 17:25:00
"19313","AAPL",2019-03-08 17:30:00
"19314","AAPL",2019-03-08 17:35:00
"19315","AAPL",2019-03-08 17:40:00
"19316","AAPL",2019-03-08 17:45:00
"19317","AAPL",2019-03-08 17:50:00
"19318","AAPL",2019-03-08 17:55:00
"19319","AAPL",2019-03-08 18:00:00
"19320","AAPL",2019-03-08 18:05:00
"19321","AAPL",2019-03-08 18:10:00
"19322","AAPL",2019-03-08 18:15:00
"19323","AAPL",2019-03-08 18:20:00
"19324","AAPL",2019-03-08 18:25:00
"19325","AAPL",2019-03-08 18:30:00
"19326","AAPL",2019-03-08 18:35:00
"19327","AAPL",2019-03-08 18:40:00
"19328","AAPL",2019-03-08 18:45:00
"19329","AAPL",2019-03-08 18:50:00
"19330","AAPL",2019-03-08 18:55:00
"19331","AAPL",2019-03-08 19:00:00
"19332","AAPL",2019-03-08 19:05:00
"19333","AAPL",2019-03-08 19:10:00
"19334","AAPL",2019-03-08 19:15:00
"19335","AAPL",2019-03-08 19:20:00
"19336","AAPL",2019-03-08 19:25:00
"19337","AAPL",2019-03-08 19:30:00
"19338","AAPL",2019-03-08 19:35:00
"19339","AAPL",2019-03-08 19:40:00
"19340","AAPL",2019-03-08 19:45:00
"19341","AAPL",2019-03-08 19:50:00
"19342","AAPL",2019-03-08 19:55:00
"19343","AAPL",2019-03-08 20:00:00
"19344","AAPL",2019-03-08 20:05:00
"19345","AAPL",2019-03-08 20:10:00
"19346","AAPL",2019-03-08 20:15:00
"19347","AAPL",2019-03-08 20:20:00
"19348","AAPL",2019-03-08 20:25:00
"19349","AAPL",2019-03-08 20:30:00
"19350","AAPL",2019-03-08 20:35:00
"19351","AAPL",2019-03-08 20:40:00
"19352","AAPL",2019-03-08 20:45:00
"19353","AAPL",2019-03-08 20:50:00
"19354","AAPL",2019-03-08 20:55:00
"19355","AAPL",2019-03-08 21:00:00
"19356","AAPL",2019-03-11 13:30:00
"19357","AAPL",2019-03-11 13:35:00
"19358","AAPL",2019-03-11 13:40:00
"19359","AAPL",2019-03-11 13:45:00
"19360","AAPL",2019-03-11 13:50:00
"19361","AAPL",2019-03-11 13:55:00
"19362","AAPL",2019-03-11 14:00:00
"19363","AAPL",2019-03-11 14:05:00
"19364","AAPL",2019-03-11 14:10:00
"19365","AAPL",2019-03-11 14:15:00
"19366","AAPL",2019-03-11 14:20:00
"19367","AAPL",2019-03-11 14:25:00
"19368","AAPL",2019-03-11 14:30:00
"19369","AAPL",2019-03-11 14:35:00
"19370","AAPL",2019-03-11 14:40:00
"19371","AAPL",2019-03-11 14:45:00
"19372","AAPL",2019-03-11 14:50:00
"19373","AAPL",2019-03-11 14:55:00
"19374","AAPL",2019-03-11 15:00:00
"19375","AAPL",2019-03-11 15:05:00
"19376","AAPL",2019-03-11 15:10:00
"19377","AAPL",2019-03-11 15:15:00
"19378","AAPL",2019-03-11 15:20:00
"19379","AAPL",2019-03-11 15:25:00
"19380","AAPL",2019-03-11 15:30:00
"19381","AAPL",2019-03-11 15:35:00
"19382","AAPL",2019-03-11 15:40:00
"19383","AAPL",2019-03-11 15:45:00
"19384","AAPL",2019-03-11 15:50:00
"19385","AAPL",2019-03-11 15:55:00
"19386","AAPL",2019-03-11 16:00:00
"19387","AAPL",2019-03-11 16:05:00
"19388","AAPL",2019-03-11 16:10:00
"19389","AAPL",2019-03-11 16:15:00
"19390","AAPL",2019-03-11 16:20:00
"19391","AAPL",2019-03-11 16:25:00
"19392","AAPL",2019-03-11 16:30:00
"19393","AAPL",2019-03-11 16:35:00
"19394","AAPL",2019-03-11 16:40:00
"19395","AAPL",2019-03-11 16:45:00
"19396","AAPL",2019-03-11 16:50:00
"19397","AAPL",2019-03-11 16:55:00
"19398","AAPL",2019-03-11 17:00:00
"19399","AAPL",2019-03-11 17:05:00
"19400","AAPL",2019-03-11 17:10:00
"19401","AAPL",2019-03-11 17:15:00
"19402","AAPL",2019-03-11 17:20:00
"19403","AAPL",2019-03-11 17:25:00
"19404","AAPL",2019-03-11 17:30:00
"19405","AAPL",2019-03-11 17:35:00
"19406","AAPL",2019-03-11 17:40:00
"19407","AAPL",2019-03-11 17:45:00
"19408","AAPL",2019-03-11 17:50:00
"19409","AAPL",2019-03-11 17:55:00
"19410","AAPL",2019-03-11 18:00:00
"19411","AAPL",2019-03-11 18:05:00
"19412","AAPL",2019-03-11 18:10:00
"19413","AAPL",2019-03-11 18:15:00
"19414","AAPL",2019-03-11 18:20:00
"19415","AAPL",2019-03-11 18:25:00
"19416","AAPL",2019-03-11 18:30:00
"19417","AAPL",2019-03-11 18:35:00
"19418","AAPL",2019-03-11 18:40:00
"19419","AAPL",2019-03-11 18:45:00
"19420","AAPL",2019-03-11 18:50:00
"19421","AAPL",2019-03-11 18:55:00
"19422","AAPL",2019-03-11 19:00:00
"19423","AAPL",2019-03-11 19:05:00
"19424","AAPL",2019-03-11 19:10:00
"19425","AAPL",2019-03-11 19:15:00
"19426","AAPL",2019-03-11 19:20:00
"19427","AAPL",2019-03-11 19:25:00
"19428","AAPL",2019-03-11 19:30:00
"19429","AAPL",2019-03-11 19:35:00
"19430","AAPL",2019-03-11 19:40:00
"19431","AAPL",2019-03-11 19:45:00
"19432","AAPL",2019-03-11 19:50:00
"19433","AAPL",2019-03-11 19:55:00
"19434","AAPL",2019-03-11 20:00:00
"19435","AAPL",2019-03-12 13:30:00
"19436","AAPL",2019-03-12 13:35:00
"19437","AAPL",2019-03-12 13:40:00
"19438","AAPL",2019-03-12 13:45:00
"19439","AAPL",2019-03-12 13:50:00
"19440","AAPL",2019-03-12 13:55:00
"19441","AAPL",2019-03-12 14:00:00
"19442","AAPL",2019-03-12 14:05:00
"19443","AAPL",2019-03-12 14:10:00
"19444","AAPL",2019-03-12 14:15:00
"19445","AAPL",2019-03-12 14:20:00
"19446","AAPL",2019-03-12 14:25:00
"19447","AAPL",2019-03-12 14:30:00
"19448","AAPL",2019-03-12 14:35:00
"19449","AAPL",2019-03-12 14:40:00
"19450","AAPL",2019-03-12 14:45:00
"19451","AAPL",2019-03-12 14:50:00
"19452","AAPL",2019-03-12 14:55:00
"19453","AAPL",2019-03-12 15:00:00
"19454","AAPL",2019-03-12 15:05:00
"19455","AAPL",2019-03-12 15:10:00
"19456","AAPL",2019-03-12 15:15:00
"19457","AAPL",2019-03-12 15:20:00
"19458","AAPL",2019-03-12 15:25:00
"19459","AAPL",2019-03-12 15:30:00
"19460","AAPL",2019-03-12 15:35:00
"19461","AAPL",2019-03-12 15:40:00
"19462","AAPL",2019-03-12 15:45:00
"19463","AAPL",2019-03-12 15:50:00
"19464","AAPL",2019-03-12 15:55:00
"19465","AAPL",2019-03-12 16:00:00
"19466","AAPL",2019-03-12 16:05:00
"19467","AAPL",2019-03-12 16:10:00
"19468","AAPL",2019-03-12 16:15:00
"19469","AAPL",2019-03-12 16:20:00
"19470","AAPL",2019-03-12 16:25:00
"19471","AAPL",2019-03-12 16:30:00
"19472","AAPL",2019-03-12 16:35:00
"19473","AAPL",2019-03-12 16:40:00
"19474","AAPL",2019-03-12 16:45:00
"19475","AAPL",2019-03-12 16:50:00
"19476","AAPL",2019-03-12 16:55:00
"19477","AAPL",2019-03-12 17:00:00
"19478","AAPL",2019-03-12 17:05:00
"19479","AAPL",2019-03-12 17:10:00
"19480","AAPL",2019-03-12 17:15:00
"19481","AAPL",2019-03-12 17:20:00
"19482","AAPL",2019-03-12 17:25:00
"19483","AAPL",2019-03-12 17:30:00
"19484","AAPL",2019-03-12 17:35:00
"19485","AAPL",2019-03-12 17:40:00
"19486","AAPL",2019-03-12 17:45:00
"19487","AAPL",2019-03-12 17:50:00
"19488","AAPL",2019-03-12 17:55:00
"19489","AAPL",2019-03-12 18:00:00
"19490","AAPL",2019-03-12 18:05:00
"19491","AAPL",2019-03-12 18:10:00
"19492","AAPL",2019-03-12 18:15:00
"19493","AAPL",2019-03-12 18:20:00
"19494","AAPL",2019-03-12 18:25:00
"19495","AAPL",2019-03-12 18:30:00
"19496","AAPL",2019-03-12 18:35:00
"19497","AAPL",2019-03-12 18:40:00
"19498","AAPL",2019-03-12 18:45:00
"19499","AAPL",2019-03-12 18:50:00
"19500","AAPL",2019-03-12 18:55:00
"19501","AAPL",2019-03-12 19:00:00
"19502","AAPL",2019-03-12 19:05:00
"19503","AAPL",2019-03-12 19:10:00
"19504","AAPL",2019-03-12 19:15:00
"19505","AAPL",2019-03-12 19:20:00
"19506","AAPL",2019-03-12 19:25:00
"19507","AAPL",2019-03-12 19:30:00
"19508","AAPL",2019-03-12 19:35:00
"19509","AAPL",2019-03-12 19:40:00
"19510","AAPL",2019-03-12 19:45:00
"19511","AAPL",2019-03-12 19:50:00
"19512","AAPL",2019-03-12 19:55:00
"19513","AAPL",2019-03-12 20:00:00
"19514","AAPL",2019-03-13 13:30:00
"19515","AAPL",2019-03-13 13:35:00
"19516","AAPL",2019-03-13 13:40:00
"19517","AAPL",2019-03-13 13:45:00
"19518","AAPL",2019-03-13 13:50:00
"19519","AAPL",2019-03-13 13:55:00
"19520","AAPL",2019-03-13 14:00:00
"19521","AAPL",2019-03-13 14:05:00
"19522","AAPL",2019-03-13 14:10:00
"19523","AAPL",2019-03-13 14:15:00
"19524","AAPL",2019-03-13 14:20:00
"19525","AAPL",2019-03-13 14:25:00
"19526","AAPL",2019-03-13 14:30:00
"19527","AAPL",2019-03-13 14:35:00
"19528","AAPL",2019-03-13 14:40:00
"19529","AAPL",2019-03-13 14:45:00
"19530","AAPL",2019-03-13 14:50:00
"19531","AAPL",2019-03-13 14:55:00
"19532","AAPL",2019-03-13 15:00:00
"19533","AAPL",2019-03-13 15:05:00
"19534","AAPL",2019-03-13 15:10:00
"19535","AAPL",2019-03-13 15:15:00
"19536","AAPL",2019-03-13 15:20:00
"19537","AAPL",2019-03-13 15:25:00
"19538","AAPL",2019-03-13 15:30:00
"19539","AAPL",2019-03-13 15:35:00
"19540","AAPL",2019-03-13 15:40:00
"19541","AAPL",2019-03-13 15:45:00
"19542","AAPL",2019-03-13 15:50:00
"19543","AAPL",2019-03-13 15:55:00
"19544","AAPL",2019-03-13 16:00:00
"19545","AAPL",2019-03-13 16:05:00
"19546","AAPL",2019-03-13 16:10:00
"19547","AAPL",2019-03-13 16:15:00
"19548","AAPL",2019-03-13 16:20:00
"19549","AAPL",2019-03-13 16:25:00
"19550","AAPL",2019-03-13 16:30:00
"19551","AAPL",2019-03-13 16:35:00
"19552","AAPL",2019-03-13 16:40:00
"19553","AAPL",2019-03-13 16:45:00
"19554","AAPL",2019-03-13 16:50:00
"19555","AAPL",2019-03-13 16:55:00
"19556","AAPL",2019-03-13 17:00:00
"19557","AAPL",2019-03-13 17:05:00
"19558","AAPL",2019-03-13 17:10:00
"19559","AAPL",2019-03-13 17:15:00
"19560","AAPL",2019-03-13 17:20:00
"19561","AAPL",2019-03-13 17:25:00
"19562","AAPL",2019-03-13 17:30:00
"19563","AAPL",2019-03-13 17:35:00
"19564","AAPL",2019-03-13 17:40:00
"19565","AAPL",2019-03-13 17:45:00
"19566","AAPL",2019-03-13 17:50:00
"19567","AAPL",2019-03-13 17:55:00
"19568","AAPL",2019-03-13 18:00:00
"19569","AAPL",2019-03-13 18:05:00
"19570","AAPL",2019-03-13 18:10:00
"19571","AAPL",2019-03-13 18:15:00
"19572","AAPL",2019-03-13 18:20:00
"19573","AAPL",2019-03-13 18:25:00
"19574","AAPL",2019-03-13 18:30:00
"19575","AAPL",2019-03-13 18:35:00
"19576","AAPL",2019-03-13 18:40:00
"19577","AAPL",2019-03-13 18:45:00
"19578","AAPL",2019-03-13 18:50:00
"19579","AAPL",2019-03-13 18:55:00
"19580","AAPL",2019-03-13 19:00:00
"19581","AAPL",2019-03-13 19:05:00
"19582","AAPL",2019-03-13 19:10:00
"19583","AAPL",2019-03-13 19:15:00
"19584","AAPL",2019-03-13 19:20:00
"19585","AAPL",2019-03-13 19:25:00
"19586","AAPL",2019-03-13 19:30:00
"19587","AAPL",2019-03-13 19:35:00
"19588","AAPL",2019-03-13 19:40:00
"19589","AAPL",2019-03-13 19:45:00
"19590","AAPL",2019-03-13 19:50:00
"19591","AAPL",2019-03-13 19:55:00
"19592","AAPL",2019-03-13 20:00:00
"19593","AAPL",2019-03-14 13:30:00
"19594","AAPL",2019-03-14 13:35:00
"19595","AAPL",2019-03-14 13:40:00
"19596","AAPL",2019-03-14 13:45:00
"19597","AAPL",2019-03-14 13:50:00
"19598","AAPL",2019-03-14 13:55:00
"19599","AAPL",2019-03-14 14:00:00
"19600","AAPL",2019-03-14 14:05:00
"19601","AAPL",2019-03-14 14:10:00
"19602","AAPL",2019-03-14 14:15:00
"19603","AAPL",2019-03-14 14:20:00
"19604","AAPL",2019-03-14 14:25:00
"19605","AAPL",2019-03-14 14:30:00
"19606","AAPL",2019-03-14 14:35:00
"19607","AAPL",2019-03-14 14:40:00
"19608","AAPL",2019-03-14 14:45:00
"19609","AAPL",2019-03-14 14:50:00
"19610","AAPL",2019-03-14 14:55:00
"19611","AAPL",2019-03-14 15:00:00
"19612","AAPL",2019-03-14 15:05:00
"19613","AAPL",2019-03-14 15:10:00
"19614","AAPL",2019-03-14 15:15:00
"19615","AAPL",2019-03-14 15:20:00
"19616","AAPL",2019-03-14 15:25:00
"19617","AAPL",2019-03-14 15:30:00
"19618","AAPL",2019-03-14 15:35:00
"19619","AAPL",2019-03-14 15:40:00
"19620","AAPL",2019-03-14 15:45:00
"19621","AAPL",2019-03-14 15:50:00
"19622","AAPL",2019-03-14 15:55:00
"19623","AAPL",2019-03-14 16:00:00
"19624","AAPL",2019-03-14 16:05:00
"19625","AAPL",2019-03-14 16:10:00
"19626","AAPL",2019-03-14 16:15:00
"19627","AAPL",2019-03-14 16:20:00
"19628","AAPL",2019-03-14 16:25:00
"19629","AAPL",2019-03-14 16:30:00
"19630","AAPL",2019-03-14 16:35:00
"19631","AAPL",2019-03-14 16:40:00
"19632","AAPL",2019-03-14 16:45:00
"19633","AAPL",2019-03-14 16:50:00
"19634","AAPL",2019-03-14 16:55:00
"19635","AAPL",2019-03-14 17:00:00
"19636","AAPL",2019-03-14 17:05:00
"19637","AAPL",2019-03-14 17:10:00
"19638","AAPL",2019-03-14 17:15:00
"19639","AAPL",2019-03-14 17:20:00
"19640","AAPL",2019-03-14 17:25:00
"19641","AAPL",2019-03-14 17:30:00
"19642","AAPL",2019-03-14 17:35:00
"19643","AAPL",2019-03-14 17:40:00
"19644","AAPL",2019-03-14 17:45:00
"19645","AAPL",2019-03-14 17:50:00
"19646","AAPL",2019-03-14 17:55:00
"19647","AAPL",2019-03-14 18:00:00
"19648","AAPL",2019-03-14 18:05:00
"19649","AAPL",2019-03-14 18:10:00
"19650","AAPL",2019-03-14 18:15:00
"19651","AAPL",2019-03-14 18:20:00
"19652","AAPL",2019-03-14 18:25:00
"19653","AAPL",2019-03-14 18:30:00
"19654","AAPL",2019-03-14 18:35:00
"19655","AAPL",2019-03-14 18:40:00
"19656","AAPL",2019-03-14 18:45:00
"19657","AAPL",2019-03-14 18:50:00
"19658","AAPL",2019-03-14 18:55:00
"19659","AAPL",2019-03-14 19:00:00
"19660","AAPL",2019-03-14 19:05:00
"19661","AAPL",2019-03-14 19:10:00
"19662","AAPL",2019-03-14 19:15:00
"19663","AAPL",2019-03-14 19:20:00
"19664","AAPL",2019-03-14 19:25:00
"19665","AAPL",2019-03-14 19:30:00
"19666","AAPL",2019-03-14 19:35:00
"19667","AAPL",2019-03-14 19:40:00
"19668","AAPL",2019-03-14 19:45:00
"19669","AAPL",2019-03-14 19:50:00
"19670","AAPL",2019-03-14 19:55:00
"19671","AAPL",2019-03-14 20:00:00
"19672","AAPL",2019-03-15 13:30:00
"19673","AAPL",2019-03-15 13:35:00
"19674","AAPL",2019-03-15 13:40:00
"19675","AAPL",2019-03-15 13:45:00
"19676","AAPL",2019-03-15 13:50:00
"19677","AAPL",2019-03-15 13:55:00
"19678","AAPL",2019-03-15 14:00:00
"19679","AAPL",2019-03-15 14:05:00
"19680","AAPL",2019-03-15 14:10:00
"19681","AAPL",2019-03-15 14:15:00
"19682","AAPL",2019-03-15 14:20:00
"19683","AAPL",2019-03-15 14:25:00
"19684","AAPL",2019-03-15 14:30:00
"19685","AAPL",2019-03-15 14:35:00
"19686","AAPL",2019-03-15 14:40:00
"19687","AAPL",2019-03-15 14:45:00
"19688","AAPL",2019-03-15 14:50:00
"19689","AAPL",2019-03-15 14:55:00
"19690","AAPL",2019-03-15 15:00:00
"19691","AAPL",2019-03-15 15:05:00
"19692","AAPL",2019-03-15 15:10:00
"19693","AAPL",2019-03-15 15:15:00
"19694","AAPL",2019-03-15 15:20:00
"19695","AAPL",2019-03-15 15:25:00
"19696","AAPL",2019-03-15 15:30:00
"19697","AAPL",2019-03-15 15:35:00
"19698","AAPL",2019-03-15 15:40:00
"19699","AAPL",2019-03-15 15:45:00
"19700","AAPL",2019-03-15 15:50:00
"19701","AAPL",2019-03-15 15:55:00
"19702","AAPL",2019-03-15 16:00:00
"19703","AAPL",2019-03-15 16:05:00
"19704","AAPL",2019-03-15 16:10:00
"19705","AAPL",2019-03-15 16:15:00
"19706","AAPL",2019-03-15 16:20:00
"19707","AAPL",2019-03-15 16:25:00
"19708","AAPL",2019-03-15 16:30:00
"19709","AAPL",2019-03-15 16:35:00
"19710","AAPL",2019-03-15 16:40:00
"19711","AAPL",2019-03-15 16:45:00
"19712","AAPL",2019-03-15 16:50:00
"19713","AAPL",2019-03-15 16:55:00
"19714","AAPL",2019-03-15 17:00:00
"19715","AAPL",2019-03-15 17:05:00
"19716","AAPL",2019-03-15 17:10:00
"19717","AAPL",2019-03-15 17:15:00
"19718","AAPL",2019-03-15 17:20:00
"19719","AAPL",2019-03-15 17:25:00
"19720","AAPL",2019-03-15 17:30:00
"19721","AAPL",2019-03-15 17:35:00
"19722","AAPL",2019-03-15 17:40:00
"19723","AAPL",2019-03-15 17:45:00
"19724","AAPL",2019-03-15 17:50:00
"19725","AAPL",2019-03-15 17:55:00
"19726","AAPL",2019-03-15 18:00:00
"19727","AAPL",2019-03-15 18:05:00
"19728","AAPL",2019-03-15 18:10:00
"19729","AAPL",2019-03-15 18:15:00
"19730","AAPL",2019-03-15 18:20:00
"19731","AAPL",2019-03-15 18:25:00
"19732","AAPL",2019-03-15 18:30:00
"19733","AAPL",2019-03-15 18:35:00
"19734","AAPL",2019-03-15 18:40:00
"19735","AAPL",2019-03-15 18:45:00
"19736","AAPL",2019-03-15 18:50:00
"19737","AAPL",2019-03-15 18:55:00
"19738","AAPL",2019-03-15 19:00:00
"19739","AAPL",2019-03-15 19:05:00
"19740","AAPL",2019-03-15 19:10:00
"19741","AAPL",2019-03-15 19:15:00
"19742","AAPL",2019-03-15 19:20:00
"19743","AAPL",2019-03-15 19:25:00
"19744","AAPL",2019-03-15 19:30:00
"19745","AAPL",2019-03-15 19:35:00
"19746","AAPL",2019-03-15 19:40:00
"19747","AAPL",2019-03-15 19:45:00
"19748","AAPL",2019-03-15 19:50:00
"19749","AAPL",2019-03-15 19:55:00
"19750","AAPL",2019-03-15 20:00:00
"19751","AAPL",2019-03-18 13:30:00
"19752","AAPL",2019-03-18 13:35:00
"19753","AAPL",2019-03-18 13:40:00
"19754","AAPL",2019-03-18 13:45:00
"19755","AAPL",2019-03-18 13:50:00
"19756","AAPL",2019-03-18 13:55:00
"19757","AAPL",2019-03-18 14:00:00
"19758","AAPL",2019-03-18 14:05:00
"19759","AAPL",2019-03-18 14:10:00
"19760","AAPL",2019-03-18 14:15:00
"19761","AAPL",2019-03-18 14:20:00
"19762","AAPL",2019-03-18 14:25:00
"19763","AAPL",2019-03-18 14:30:00
"19764","AAPL",2019-03-18 14:35:00
"19765","AAPL",2019-03-18 14:40:00
"19766","AAPL",2019-03-18 14:45:00
"19767","AAPL",2019-03-18 14:50:00
"19768","AAPL",2019-03-18 14:55:00
"19769","AAPL",2019-03-18 15:00:00
"19770","AAPL",2019-03-18 15:05:00
"19771","AAPL",2019-03-18 15:10:00
"19772","AAPL",2019-03-18 15:15:00
"19773","AAPL",2019-03-18 15:20:00
"19774","AAPL",2019-03-18 15:25:00
"19775","AAPL",2019-03-18 15:30:00
"19776","AAPL",2019-03-18 15:35:00
"19777","AAPL",2019-03-18 15:40:00
"19778","AAPL",2019-03-18 15:45:00
"19779","AAPL",2019-03-18 15:50:00
"19780","AAPL",2019-03-18 15:55:00
"19781","AAPL",2019-03-18 16:00:00
"19782","AAPL",2019-03-18 16:05:00
"19783","AAPL",2019-03-18 16:10:00
"19784","AAPL",2019-03-18 16:15:00
"19785","AAPL",2019-03-18 16:20:00
"19786","AAPL",2019-03-18 16:25:00
"19787","AAPL",2019-03-18 16:30:00
"19788","AAPL",2019-03-18 16:35:00
"19789","AAPL",2019-03-18 16:40:00
"19790","AAPL",2019-03-18 16:45:00
"19791","AAPL",2019-03-18 16:50:00
"19792","AAPL",2019-03-18 16:55:00
"19793","AAPL",2019-03-18 17:00:00
"19794","AAPL",2019-03-18 17:05:00
"19795","AAPL",2019-03-18 17:10:00
"19796","AAPL",2019-03-18 17:15:00
"19797","AAPL",2019-03-18 17:20:00
"19798","AAPL",2019-03-18 17:25:00
"19799","AAPL",2019-03-18 17:30:00
"19800","AAPL",2019-03-18 17:35:00
"19801","AAPL",2019-03-18 17:40:00
"19802","AAPL",2019-03-18 17:45:00
"19803","AAPL",2019-03-18 17:50:00
"19804","AAPL",2019-03-18 17:55:00
"19805","AAPL",2019-03-18 18:00:00
"19806","AAPL",2019-03-18 18:05:00
"19807","AAPL",2019-03-18 18:10:00
"19808","AAPL",2019-03-18 18:15:00
"19809","AAPL",2019-03-18 18:20:00
"19810","AAPL",2019-03-18 18:25:00
"19811","AAPL",2019-03-18 18:30:00
"19812","AAPL",2019-03-18 18:35:00
"19813","AAPL",2019-03-18 18:40:00
"19814","AAPL",2019-03-18 18:45:00
"19815","AAPL",2019-03-18 18:50:00
"19816","AAPL",2019-03-18 18:55:00
"19817","AAPL",2019-03-18 19:00:00
"19818","AAPL",2019-03-18 19:05:00
"19819","AAPL",2019-03-18 19:10:00
"19820","AAPL",2019-03-18 19:15:00
"19821","AAPL",2019-03-18 19:20:00
"19822","AAPL",2019-03-18 19:25:00
"19823","AAPL",2019-03-18 19:30:00
"19824","AAPL",2019-03-18 19:35:00
"19825","AAPL",2019-03-18 19:40:00
"19826","AAPL",2019-03-18 19:45:00
"19827","AAPL",2019-03-18 19:50:00
"19828","AAPL",2019-03-18 19:55:00
"19829","AAPL",2019-03-18 20:00:00
"19830","AAPL",2019-03-19 13:30:00
"19831","AAPL",2019-03-19 13:35:00
"19832","AAPL",2019-03-19 13:40:00
"19833","AAPL",2019-03-19 13:45:00
"19834","AAPL",2019-03-19 13:50:00
"19835","AAPL",2019-03-19 13:55:00
"19836","AAPL",2019-03-19 14:00:00
"19837","AAPL",2019-03-19 14:05:00
"19838","AAPL",2019-03-19 14:10:00
"19839","AAPL",2019-03-19 14:15:00
"19840","AAPL",2019-03-19 14:20:00
"19841","AAPL",2019-03-19 14:25:00
"19842","AAPL",2019-03-19 14:30:00
"19843","AAPL",2019-03-19 14:35:00
"19844","AAPL",2019-03-19 14:40:00
"19845","AAPL",2019-03-19 14:45:00
"19846","AAPL",2019-03-19 14:50:00
"19847","AAPL",2019-03-19 14:55:00
"19848","AAPL",2019-03-19 15:00:00
"19849","AAPL",2019-03-19 15:05:00
"19850","AAPL",2019-03-19 15:10:00
"19851","AAPL",2019-03-19 15:15:00
"19852","AAPL",2019-03-19 15:20:00
"19853","AAPL",2019-03-19 15:25:00
"19854","AAPL",2019-03-19 15:30:00
"19855","AAPL",2019-03-19 15:35:00
"19856","AAPL",2019-03-19 15:40:00
